ApplicationID,DeptName,Program,DateOfApplication,Year,Glyphosate,Tier1,QtyAppliedUOM,QtyApplied,Gallons,Location,Address,Latitude,Longitude,NoSprayings,PF
15879,Parks and Recreation,Developed Park,03/01/2010,2010,Y,N,Gal(s),2,2,Armeni Boat Ramp,1222 Harbor Ave SW,47.592128,-122.381907,0,0
15880,Parks and Recreation,Developed Park,02/09/2011,2011,Y,N,Gal(s),18,18,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
15881,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),4,4,Ballard Playground,2644 NW 60th St,47.672337,-122.391075,0,0
15882,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),1,1,Ballard Playground,2644 NW 60th St,47.672337,-122.391075,0,0
15885,Parks and Recreation,Developed Park,02/09/2011,2011,Y,N,Gal(s),4,4,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
15889,Parks and Recreation,Developed Park,06/15/2011,2011,Y,N,Gal(s),9,9,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
15890,Parks and Recreation,Developed Park,06/15/2011,2011,Y,N,Gal(s),9,9,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
15891,Parks and Recreation,Developed Park,06/17/2011,2011,Y,N,Gal(s),9,9,Virgil Flaim Park,2750 NE 125th St.,47.718033,-122.299479,0,0
15892,Parks and Recreation,Developed Park,06/17/2011,2011,Y,N,Gal(s),12,12,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
15893,Parks and Recreation,Developed Park,06/17/2011,2011,Y,N,Gal(s),12,12,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
15894,Parks and Recreation,Developed Park,06/21/2011,2011,Y,N,Gal(s),4.5,4.5,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
15895,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),8.5,8.5,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
15896,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),1.5,1.5,Bitter Lake Park,,47.731181,-122.348583,0,0
15897,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),1.5,1.5,Greenwood Triangle,NW 55th St / 3rd Ave NW,47.668902,-122.361032,0,0
15898,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),1,1,Fremont Canal Park,2nd Ave NW / N Canal St,47.651802,-122.357864,0,0
15899,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),1,1,Ross Playground,325 NW 44th St,47.65971791,-122.3613468,0,0
15900,Parks and Recreation,Developed Park,06/22/2011,2011,N,N,Fl. Oz,2,0.015625,Ballard Pool Grounds,1471 NW 67th St,47.677795,-122.37658,0,0
15901,Parks and Recreation,Developed Park,03/28/2011,2011,Y,N,Gal(s),2,2,York Playground,3327 34th Ave South,47.572695,-122.290713,0,0
15902,Parks and Recreation,Unspecified,04/20/2011,2011,N,N,Gal(s),2,2,Cheasty Greenbelt,253 S Mc Clellan St,47.578767,-122.301472,0,0
15903,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),12,12,Meadowbrook Playfield,30th Ave NE / NE 107th St,47.70577111,-122.2934929,0,0
15904,Parks and Recreation,Developed Park,04/20/2011,2011,Y,N,Gal(s),1.3,1.3,Salmon Bay Park,2001 NW Canoe Pl,47.679517,-122.382145,0,0
15905,Parks and Recreation,Restoration,04/22/2011,2011,Y,N,Gal(s),1,1,Howell Park,1740 E Howell Pl,47.617519,-122.280314,0,0
15906,Parks and Recreation,Developed Park,04/22/2011,2011,Y,N,Gal(s),2,2,Dragonfly Pavilion,Yancy St,47.566545,-122.366942,0,0
15907,Parks and Recreation,Developed Park,04/22/2011,2011,N,N,Gal(s),1,1,Dragonfly Pavilion,Yancy St,47.566545,-122.366942,0,0
15908,Parks and Recreation,Unspecified,04/22/2011,2011,Y,N,Gal(s),2,2,Horticulture Division,,47.619154,-122.341847,0,0
15909,Parks and Recreation,Unspecified,04/22/2011,2011,N,N,Gal(s),2,2,Horticulture Division,,47.619154,-122.341847,0,0
15910,Parks and Recreation,Restoration,05/10/2011,2011,N,N,Fl. Oz,4,0.03125,Bayview-Kinnear Park,211 W Highland Dr,47.628839,-122.359575,0,0
15911,Parks and Recreation,Developed Park,05/12/2011,2011,Y,N,Gal(s),6.33,6.33,Green Lake Park,5701 West Green Lake Way N,47.681711,-122.331029,0,0
15912,Parks and Recreation,Developed Park,05/12/2011,2011,N,N,Fl. Oz,3,0.0234375,Green Lake Park,5701 West Green Lake Way N,47.681711,-122.331029,0,0
15913,Parks and Recreation,Restoration,05/12/2011,2011,Y,N,Gal(s),0.66,0.66,Cheasty Greenbelt,253 S Mc Clellan St,47.578767,-122.301472,0,0
15914,Parks and Recreation,Unspecified,05/18/2011,2011,N,N,Gal(s),1,1,Horticulture Division,,47.619154,-122.341847,0,0
15915,Parks and Recreation,Unspecified,05/20/2011,2011,Y,N,Fl. Oz,1,0.0078125,Horticulture Division,,47.619154,-122.341847,0,0
15916,Parks and Recreation,Developed Park,06/08/2011,2011,Y,N,Gal(s),9,9,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,0,0
15917,Parks and Recreation,Developed Park,06/09/2011,2011,Y,N,Gal(s),18,18,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
15918,Parks and Recreation,Restoration,03/17/2011,2011,Y,N,Fl. Oz,2,0.015625,Fauntleroy Park,3951 SW Barton St,47.5192,-122.383222,0,0
15919,Parks and Recreation,Developed Park,06/28/2011,2011,Y,N,Gal(s),6,6,Montlake Playfield,1618 E Calhoun St,47.64240669,-122.310081,0,0
15920,Parks and Recreation,Developed Park,07/11/2011,2011,Y,N,Gal(s),6,6,Bitter Lake Park,,47.731181,-122.348583,0,0
15921,Parks and Recreation,Developed Park,07/14/2011,2011,Y,N,Gal(s),1,1,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,0,0
15922,Parks and Recreation,Developed Park,07/14/2011,2011,Y,N,Gal(s),1,1,Ross Playground,325 NW 44th St,47.65971791,-122.3613468,0,0
15923,Parks and Recreation,Developed Park,02/09/2011,2011,Y,N,Gal(s),1.5,1.5,Cesar Chavez Park,7th Ave S and S Cloverdale St,47.661011,-122.406373,0,0
15924,Parks and Recreation,Developed Park,02/10/2011,2011,Y,N,Gal(s),2,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
15925,Parks and Recreation,Developed Park,02/09/2011,2011,Y,N,Gal(s),3,3,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
15926,Parks and Recreation,Developed Park,03/23/2011,2011,Y,N,Gal(s),2.5,2.5,Cottage Grove Park,5206 26th Ave SW,47.556046,-122.36555,0,0
15927,Parks and Recreation,Developed Park,03/23/2011,2011,Y,N,Gal(s),6,6,Cottage Grove Park,5206 26th Ave SW,47.556046,-122.36555,0,0
15928,Parks and Recreation,Developed Park,03/23/2011,2011,Y,N,Gal(s),1.5,1.5,Greg Davis Park,26th Ave SW/ SW Brandon St,47.55376,-122.36562,0,0
15929,Parks and Recreation,Developed Park,04/08/2011,2011,Y,N,Gal(s),5.5,5.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
15930,Parks and Recreation,Developed Park,04/08/2011,2011,Y,N,Gal(s),0.5,0.5,Richey Viewpoint,63rd Ave SW / Beach Dr SW,47.573606,-122.416429,0,0
15931,Parks and Recreation,Developed Park,04/08/2011,2011,Y,N,Gal(s),1.5,1.5,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
15932,Parks and Recreation,Developed Park,04/08/2011,2011,Y,N,Gal(s),0.5,0.5,Schmitz Memorial Park,4503 Beach Dr SW,47.574375,-122.400425,0,0
15933,Parks and Recreation,Developed Park,04/08/2011,2011,Y,N,Gal(s),1.5,1.5,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
15934,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),2,2,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
15935,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),2,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
15936,Parks and Recreation,Developed Park,06/21/2011,2011,Y,N,Gal(s),0.68,0.68,York Playground,3327 34th Ave South,47.572695,-122.290713,0,0
15937,Parks and Recreation,Developed Park,06/21/2011,2011,N,N,Gal(s),1,1,College Street Mini Park,S College St / 29th Ave S,47.582697,-122.294616,0,0
15938,Parks and Recreation,Developed Park,06/21/2011,2011,Y,N,Gal(s),1,1,Salmon Bay Park,2001 NW Canoe Pl,47.679517,-122.382145,0,0
15939,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),4,4,Green Lake Park,5701 West Green Lake Way N,47.681711,-122.331029,0,0
15942,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),1.66,1.66,Dragonfly Pavilion,Yancy St,47.566545,-122.366942,0,0
15943,Parks and Recreation,Unspecified,06/22/2011,2011,Y,N,Gal(s),1,1,Horticulture Division,,47.619154,-122.341847,0,0
15944,Parks and Recreation,Developed Park,07/18/2011,2011,N,N,Fl. Oz,6,0.046875,Hutchinson Playground,5801 S Pilgrim St,47.51431208,-122.2600621,0,0
15946,Parks and Recreation,Developed Park,04/20/2011,2011,Y,N,Gal(s),4,4,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15947,Parks and Recreation,Developed Park,06/22/2011,2011,Y,N,Gal(s),2,2,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15948,Parks and Recreation,Developed Park,06/22/2011,2011,N,N,Fl. Oz,3,0.0234375,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15949,Parks and Recreation,Developed Park,05/18/2011,2011,N,N,Fl. Oz,9,0.0703125,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15950,Parks and Recreation,Developed Park,05/18/2011,2011,N,N,Fl. Oz,5,0.0390625,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15951,Parks and Recreation,Developed Park,05/18/2011,2011,Y,N,Fl. Oz,4,0.03125,Wallingford Playfield,Wallingford Ave N at N 34th St,47.65854443,-122.3374437,0,0
15952,Parks and Recreation,Developed Park,04/02/2011,2011,Y,N,Gal(s),2,2,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
15953,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),2,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
15954,Parks and Recreation,Greenhouses,08/27/2009,2009,N,N,Gal(s),16,16,Lower Conservatory,,47.632123,-122.315728,0,0
15955,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),2,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
15956,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),0.5,0.5,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
15957,Parks and Recreation,Developed Park,04/12/2011,2011,Y,N,Gal(s),1.5,1.5,Morgan Junction Park,,47.545781,-122.387537,0,0
15958,Parks and Recreation,Developed Park,04/20/2011,2011,Y,N,Gal(s),1.5,1.5,Seola Beach Greenbelt,11399 Seola Beach Dr SW,47.500389,-122.374332,0,0
15959,Parks and Recreation,Developed Park,04/26/2011,2011,Y,N,Gal(s),0.5,0.5,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
15960,Parks and Recreation,Developed Park,04/26/2011,2011,Y,N,Gal(s),0.25,0.25,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
15961,Parks and Recreation,Developed Park,04/26/2011,2011,Y,N,Gal(s),2.5,2.5,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
15962,Parks and Recreation,Developed Park,05/04/2011,2011,Y,N,Gal(s),6,6,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
15963,Parks and Recreation,Developed Park,05/04/2011,2011,Y,N,Gal(s),3,3,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
15964,Parks and Recreation,Developed Park,05/10/2011,2011,Y,N,Gal(s),6,6,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
15965,Parks and Recreation,Developed Park,07/29/2011,2011,Y,N,Gal(s),4,4,Volunteer Park,1400 E Prospect St,47.630378,-122.315568,0,0
15986,Parks and Recreation,Developed Park,05/10/2011,2011,Y,N,Gal(s),6,6,Armeni Boat Ramp,1222 Harbor Ave SW,47.592128,-122.381907,0,0
15987,Parks and Recreation,Developed Park,05/10/2011,2011,Y,N,Gal(s),3,3,Southwest CC/Pool Grounds,2801 SW Thistle St,47.527908,-122.368735,0,0
15988,Parks and Recreation,Developed Park,05/17/2011,2011,Y,N,Gal(s),2,2,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
15989,Parks and Recreation,Developed Park,05/17/2011,2011,Y,N,Gal(s),7,7,Alki Beach Park,2701 Alki Ave SW,47.588867,-122.39486,0,0
15990,Parks and Recreation,Developed Park,05/17/2011,2011,Y,N,Gal(s),2,2,Duwamish Head Greenbelt ,33rd to 55th Ave SW,47.580357,-122.37667,0,0
16005,Parks and Recreation,Developed Park,05/17/2011,2011,Y,N,Gal(s),2.5,2.5,Seacrest Park,1660 Harbor Ave SW,47.588951,-122.378676,0,0
16006,Parks and Recreation,Developed Park,05/17/2011,2011,Y,N,Gal(s),3,3,Lowman Beach Park,7017 Beach Dr SW,47.540246,-122.397021,0,0
16007,Parks and Recreation,Developed Park,05/18/2011,2011,Y,N,Gal(s),15,15,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
16008,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),5,5,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
16009,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),4,4,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
16010,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),4,4,High Point Playfield,6920 34th Ave SW,47.54016974,-122.3734149,0,0
16011,Parks and Recreation,Developed Park,05/19/2011,2011,Y,N,Gal(s),5,5,E. C. Hughes Playground,2805 SW Holden St,47.53280491,-122.3695452,0,0
16012,Parks and Recreation,Developed Park,05/20/2011,2011,Y,N,Gal(s),3,3,Roxhill Park,9244 29th Ave SW,47.519496,-122.368882,0,0
16013,Parks and Recreation,Developed Park,05/20/2011,2011,Y,N,Gal(s),1,1,Highland Park Playground,1100 SW Cloverdale St,47.52737972,-122.349034,0,0
16017,Parks and Recreation,Developed Park,08/17/2011,2011,Y,N,Gal(s),6,6,Freeway Park,1227 9th Ave,47.609472,-122.330904,0,0
16018,Parks and Recreation,Restoration,02/10/2010,2010,Y,N,Gal(s),1.5,1.5,Madrona Park,,47.615231,-122.284261,0,0
16019,Parks and Recreation,Restoration,02/10/2010,2010,Y,N,Gal(s),1.5,1.5,Madrona Park,,47.615231,-122.284261,0,0
16020,Parks and Recreation,Restoration,04/17/2010,2010,Y,N,Gal(s),2,2,Mt Claire Park,2534 Mount Claire Dr South,47.581413,-122.286476,0,0
16021,Parks and Recreation,Restoration,04/19/2010,2010,Y,N,Gal(s),3,3,Me-Kwa-Mooks North Bluff,4100 Aikins Ave SW,47.562349,-122.40645,0,0
16022,Parks and Recreation,Developed Park,05/17/2010,2010,Y,N,Gal(s),1,1,Lincoln Park Annex,8709 Fremond Ave North,47.692785,-122.350208,0,0
16024,Parks and Recreation,Developed Park,05/27/2010,2010,Y,N,Gal(s),1,1,Lincoln Park Annex,8709 Fremond Ave North,47.692785,-122.350208,0,0
16025,Parks and Recreation,Developed Park,05/28/2010,2010,Y,N,Gal(s),1,1,Me-Kwa-Mooks Park,4503 Beach Dr SW,47.563166,-122.404005,0,0
16026,Parks and Recreation,Developed Park,08/24/2011,2011,Y,N,Gal(s),3,3,Camp Long,5200 35th Ave SW,47.556242,-122.373161,0,0
16027,Parks and Recreation,Developed Park,08/24/2011,2011,Y,N,Gal(s),3,3,Me-Kwa-Mooks Park,4503 Beach Dr SW,47.563166,-122.404005,0,0
16028,Parks and Recreation,Developed Park,10/05/2010,2010,Y,N,Gal(s),2.5,2.5,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
16034,Parks and Recreation,Developed Park,08/18/2011,2011,N,N,Fl. Oz,1,0.0078125,Bitter Lake Park,,47.731181,-122.348583,0,0
16035,Parks and Recreation,Developed Park,05/20/2011,2011,Y,N,Gal(s),2,2,Roxhill Park,9244 29th Ave SW,47.519496,-122.368882,0,0
16039,Parks and Recreation,Developed Park,09/12/2011,2011,N,N,Gal(s),3,3,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,0,0
16041,Parks and Recreation,Developed Park,09/20/2011,2011,N,N,Fl. Oz,2,0.015625,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,0,0
16042,Parks and Recreation,Developed Park,05/20/2011,2011,Y,N,Gal(s),3,3,Bar-S Playground,6425 SW Admiral Way,47.57519512,-122.4160544,0,0
16043,Parks and Recreation,Developed Park,07/19/2011,2011,Y,N,Gal(s),5,5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
16044,Parks and Recreation,Developed Park,07/19/2011,2011,Y,N,Gal(s),2.5,2.5,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
16045,Parks and Recreation,Developed Park,07/19/2011,2011,Y,N,Gal(s),1,1,Herrings House Park,4705 W Marginal Way SW,47.561514,-122.349545,0,0
16046,Parks and Recreation,Developed Park,07/19/2011,2011,Y,N,Gal(s),1.5,1.5,Herrings House Park,4705 W Marginal Way SW,47.561514,-122.349545,0,0
16047,Parks and Recreation,Developed Park,07/19/2011,2011,Y,N,Gal(s),1.5,1.5,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
16048,Parks and Recreation,Developed Park,07/01/2011,2011,Y,N,Gal(s),7.5,7.5,Lincoln Park,7367 47th Ave SW,47.531177,-122.396012,0,0
16049,Parks and Recreation,Developed Park,07/01/2011,2011,Y,N,Gal(s),2,2,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
16050,Parks and Recreation,Developed Park,07/01/2011,2011,Y,N,Gal(s),2.5,2.5,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
16051,Parks and Recreation,Developed Park,07/22/2011,2011,Y,N,Gal(s),3,3,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
16052,Parks and Recreation,Developed Park,07/22/2011,2011,Y,N,Gal(s),1,1,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
16053,Parks and Recreation,Developed Park,07/22/2011,2011,Y,N,Gal(s),1,1,Delridge Playfield,4555 Delridge Way SW,47.562842,-122.364371,0,0
16054,Parks and Recreation,Developed Park,07/22/2011,2011,Y,N,Gal(s),3,3,Delridge Playfield,4555 Delridge Way SW,47.562842,-122.364371,0,0
16055,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),2,2,West Seattle Stadium Park,4432 35th Ave SW,47.5651,-122.37618,0,0
16056,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),1.5,1.5,Junction Plaza,42nd Ave SW and SW Alaska St,47.561284,-122.385948,0,0
16057,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),1,1,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
16058,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),1,1,Richey Viewpoint,63rd Ave SW / Beach Dr SW,47.573606,-122.416429,0,0
16059,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),2.5,2.5,Greg Davis Park,26th Ave SW/ SW Brandon St,47.55376,-122.36562,0,0
16060,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),2,2,Delridge Playfield,4555 Delridge Way SW,47.562842,-122.364371,0,0
16061,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),2,2,Cottage Grove Park,5206 26th Ave SW,47.556046,-122.36555,0,0
16062,Parks and Recreation,Developed Park,08/11/2011,2011,Y,N,Gal(s),2,2,Delridge Playfield,4555 Delridge Way SW,47.56284245,-122.3643707,0,0
16064,Parks and Recreation,Developed Park,09/21/2011,2011,Y,N,Gal(s),1.5,1.5,Fairmount Playground,5400 Fauntleroy Way SW,47.553877,-122.381011,2,1
16065,Parks and Recreation,Developed Park,09/21/2011,2011,Y,N,Gal(s),1,1,Morgan Junction Park,,47.545781,-122.387537,0,0
16067,Parks and Recreation,Developed Park,11/10/2011,2011,Y,N,Gal(s),6,6,Judkins Park & Playfield,2150 S Norman St,47.593094,-122.30365,0,0
16068,Parks and Recreation,Developed Park,11/10/2011,2011,Y,N,Gal(s),4,4,Pratt Park,1800 S Main St,47.600705,-122.307463,0,0
16069,Parks and Recreation,Developed Park,11/10/2011,2011,Y,N,Gal(s),2.5,2.5,Dr. Blanche Lavizzo Park,2100 S Jackson St,47.599274,-122.30415,0,0
16070,Parks and Recreation,Developed Park,11/10/2011,2011,Y,N,Gal(s),1.5,1.5,Garfield Playfield,2323 E Cherry St,47.6070978,-122.3014119,0,0
16071,Parks and Recreation,Greenhouses,02/07/2011,2011,N,Y,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16072,Parks and Recreation,Greenhouses,04/05/2011,2011,N,Y,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16074,Parks and Recreation,Greenhouses,04/12/2011,2011,N,N,Gal(s),12,12,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16075,Parks and Recreation,Greenhouses,04/20/2011,2011,N,Y,Gal(s),10,10,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16076,Parks and Recreation,Greenhouses,04/27/2011,2011,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16077,Parks and Recreation,Greenhouses,05/24/2011,2011,N,Y,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16078,Parks and Recreation,Greenhouses,07/12/2011,2011,N,Y,Gal(s),9,9,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16079,Parks and Recreation,Greenhouses,07/15/2011,2011,N,Y,Gal(s),9,9,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16080,Parks and Recreation,Greenhouses,08/23/2011,2011,N,N,Gal(s),10,10,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16081,Parks and Recreation,Greenhouses,09/02/2011,2011,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16082,Parks and Recreation,Greenhouses,09/06/2011,2011,N,Y,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16083,Parks and Recreation,Greenhouses,09/09/2011,2011,N,N,Gal(s),5,5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16084,Parks and Recreation,Greenhouses,09/16/2011,2011,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16085,Parks and Recreation,Greenhouses,09/24/2011,2011,N,N,Gal(s),8,8,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16086,Parks and Recreation,Greenhouses,09/28/2011,2011,N,Y,Gal(s),2,2,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16087,Parks and Recreation,Greenhouses,10/07/2011,2011,N,Y,Gal(s),4,4,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16088,Parks and Recreation,Greenhouses,10/15/2011,2011,N,Y,Gal(s),0.5,0.5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16089,Parks and Recreation,Greenhouses,11/15/2011,2011,N,Y,Gal(s),0.5,0.5,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16090,Parks and Recreation,Greenhouses,12/02/2011,2011,N,N,Tbs(s),5,0.01953125,Jefferson Greenhouse,,47.567097,-122.312213,0,0
16519,Parks and Recreation,Restoration,09/14/2011,2011,Y,N,Fl. Oz,0.125,0.000976563,W Duwamish Greenbelt,W Marginal Wy SW,47.537918,-122.35043,0,0
16558,Parks and Recreation,Golf,02/04/2010,2010,N,Y,Gal(s),105,105,Interbay Golf,2501 15th Ave W,47.641616,-122.37821,0,0
16560,Parks and Recreation,Golf,09/13/2010,2010,N,Y,Gal(s),90,90,Interbay Golf,2501 15th Ave W,47.641616,-122.37821,0,0
16569,Parks and Recreation,Golf,05/10/2010,2010,N,N,Gal(s),112,112,Interbay Golf,2501 15th Ave W,47.641616,-122.37821,0,0
16581,Parks and Recreation,Golf,01/05/2010,2010,N,Y,Gal(s),125,125,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,0,0
16582,Parks and Recreation,Golf,02/11/2010,2010,N,Y,Gal(s),125,125,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,0,0
16583,Parks and Recreation,Golf,03/10/2010,2010,N,Y,Gal(s),160,160,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,0,0
16596,Parks and Recreation,Restoration,01/06/2010,2010,N,N,Fl. Oz,2.5,0.01953125,Cheasty Greenbelt,253 S Mc Clellan St,47.578767,-122.301472,0,0
16598,Parks and Recreation,Restoration,01/07/2010,2010,N,N,Fl. Oz,9,0.0703125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16602,Parks and Recreation,Restoration,03/01/2010,2010,N,N,Fl. Oz,1,0.0078125,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
16605,Parks and Recreation,Restoration,09/28/2010,2010,Y,N,Fl. Oz,12,0.09375,Seola Beach Greenbelt,11399 Seola Beach Dr SW,47.500389,-122.374332,0,0
16628,Parks and Recreation,Restoration,06/09/2011,2011,N,N,Fl. Oz,48,0.375,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
16629,Parks and Recreation,Restoration,06/07/2011,2011,N,N,Fl. Oz,40,0.3125,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
16630,Parks and Recreation,Restoration,06/30/2011,2011,N,N,Fl. Oz,50,0.390625,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
16631,Parks and Recreation,Restoration,06/18/2010,2010,N,N,Gal(s),1.3,1.3,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
16632,Parks and Recreation,Restoration,06/21/2010,2010,N,N,Gal(s),1.125,1.125,Colman Pool Grounds,7367 47th Ave SW,47.530449,-122.4009,0,0
16633,Parks and Recreation,Restoration,09/01/2010,2010,N,N,Gal(s),1.875,1.875,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16634,Parks and Recreation,Restoration,09/01/2010,2010,Y,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16644,Parks and Recreation,Restoration,06/04/2010,2010,N,N,Fl. Oz,96,0.75,Schmitz Memorial Park,4503 Beach Dr SW,47.574375,-122.400425,0,0
16645,Parks and Recreation,Restoration,06/29/2010,2010,N,N,Fl. Oz,58,0.453125,Schmitz Memorial Park,4503 Beach Dr SW,47.574375,-122.400425,0,0
